1109,1334,"(45.42696891726073, 12.290565612871115, 0.0)"
1109,1335,"(45.426852564828394, 12.290558845251068, 0.0)"
1109,1342,"(45.426038097713395, 12.290511473068426, 0.0)"
1109,1347,"(45.42545633539331, 12.29047763703545, 0.0)"
1109,1366,"(45.42324563785441, 12.290349069535996, 0.0)"
1109,1367,"(45.42312928532067, 12.290342303238885, 0.0)"
1109,1369,"(45.42289658024368, 12.290328770768678, 0.0)"
1109,1374,"(45.42231481749575, 12.290294940316533, 0.0)"
1109,1394,"(45.41998776571181, 12.290159628841208, 0.0)"
1109,1421,"(45.41684624379279, 12.289976984571895, 0.0)"
1109,1427,"(45.41614812749707, 12.289936401047386, 0.0)"
1109,1428,"(45.41603177477002, 12.28992963727125, 0.0)"
1109,1448,"(45.41370471956374, 12.289794370424858, 0.0)"
1109,1456,"(45.412773897126335, 12.289740268313341, 0.0)"
1109,1474,"(45.41067954590072, 12.289618548228534, 0.0)"
1109,1480,"(45.40998142859739, 12.289577977840878, 0.0)"
1109,1481,"(45.40986507570243, 12.289571216254162, 0.0)"
1110,1103,"(45.453842881372104, 12.292246590316534, 0.0)"
1110,1132,"(45.450468681176865, 12.292050062001247, 0.0)"
1110,1133,"(45.45035232939845, 12.292043285783997, 0.0)"
1110,1154,"(45.44790894131901, 12.291900994787163, 0.0)"
1110,1155,"(45.44779258947082, 12.291894219480877, 0.0)"
1110,1167,"(45.446396367045345, 12.291812919034873, 0.0)"
1110,1170,"(45.44604731136762, 12.291792594854895, 0.0)"
1110,1225,"(45.43964795221975, 12.291420050911865, 0.0)"
1110,1234,"(45.43860078344619, 12.29135910109517, 0.0)"
1110,1241,"(45.437786318667015, 12.29131169799944, 0.0)"
1110,1242,"(45.43766996654302, 12.291304926294133, 0.0)"
1110,1265,"(45.434993866816335, 12.291149188491465, 0.0)"
1110,1320,"(45.42859449110561, 12.290776860737889, 0.0)"
1110,1349,"(45.42522027096132, 12.290580592838706, 0.0)"
1110,1352,"(45.42487121355287, 12.290560291247557, 0.0)"
1110,1366,"(45.42324227860305, 12.290465555408518, 0.0)"
1110,1367,"(45.42312592608287, 12.290458788872922, 0.0)"
1110,1369,"(45.422893221032986, 12.290445255925743, 0.0)"
1110,1401,"(45.41916993851094, 12.290228751256803, 0.0)"
1110,1431,"(45.41567935819938, 12.290025816564563, 0.0)"
1110,1438,"(45.41486488904966, 12.289978470487407, 0.0)"
1110,1439,"(45.4147485363013, 12.289971706927368, 0.0)"
1110,1448,"(45.41370136142358, 12.289910836746177, 0.0)"
1110,1480,"(45.40997807089076, 12.289694436535104, 0.0)"
1110,1481,"(45.40986171800933, 12.289687674710063, 0.0)"
1111,1102,"(45.45395587010533, 12.292369916639812, 0.0)"
1111,1103,"(45.453839518435586, 12.292363138941226, 0.0)"
1111,1112,"(45.45279235326524, 12.292302141517878, 0.0)"
1111,1132,"(45.45046531863381, 12.292166603699304, 0.0)"
1111,1140,"(45.44953450442612, 12.292112393210214, 0.0)"
1111,1153,"(45.448021930905846, 12.292024306817837, 0.0)"
1111,1154,"(45.4479055790744, 12.29201753123135, 0.0)"
1111,1159,"(45.44732381986961, 12.291983653919997, 0.0)"
1111,1195,"(45.443135151255326, 12.291739767832118, 0.0)"
1111,1235,"(45.43848107019841, 12.291468846206659, 0.0)"
1111,1252,"(45.436503084213314, 12.291353724565854, 0.0)"
1111,1283,"(45.43289616623502, 12.291143827650028, 0.0)"
1111,1322,"(45.42835842638727, 12.290879820251151, 0.0)"
1111,1341,"(45.42614773086886, 12.2907512240489, 0.0)"
1111,1381,"(45.421493631300834, 12.290480543989744, 0.0)"
1111,1400,"(45.41928293222971, 12.290351994131283, 0.0)"
1111,1432,"(45.415559646997686, 12.290135522830191, 0.0)"
1111,1438,"(45.41486153065543, 12.290094939171965, 0.0)"
1111,1448,"(45.41369800316484, 12.290027303046962, 0.0)"
1111,1481,"(45.409858360197696, 12.289804133145436, 0.0)"
1111,1497,"(45.40799671388065, 12.289695945748798, 0.0)"
1112,1061,"(45.45872292220933, 12.292764396587538, 0.0)"
1112,1154,"(45.447902216711086, 12.292134067654954, 0.0)"
1112,1159,"(45.44732045757412, 12.29210018914964, 0.0)"
1112,1160,"(45.44720410573722, 12.292093413572795, 0.0)"
1112,1179,"(45.44499342023365, 12.291964685479375, 0.0)"
1112,1192,"(45.443480845282274, 12.29187661697402, 0.0)"
1112,1193,"(45.443364493340745, 12.291869842763385, 0.0)"
1112,1195,"(45.44313178944817, 12.291856294466298, 0.0)"
1112,1234,"(45.43859406100844, 12.291592135764844, 0.0)"
1112,1251,"(45.43661607530777, 12.291477009363263, 0.0)"
1112,1253,"(45.43638337104746, 12.291463465866917, 0.0)"
1112,1320,"(45.428587771000004, 12.291009854365319, 0.0)"
1112,1321,"(45.42847141865271, 12.29100308545072, 0.0)"
1112,1322,"(45.42835506630227, 12.290996316577482, 0.0)"
1112,1323,"(45.428238713948645, 12.290989547745596, 0.0)"
1112,1324,"(45.42812236159185, 12.290982778955065, 0.0)"
1112,1361,"(45.423817322162385, 12.290732362774921, 0.0)"
1112,1423,"(45.416603462581115, 12.29031287334656, 0.0)"
1112,1427,"(45.41613805186724, 12.290285814967994, 0.0)"
1112,1431,"(45.41567264110266, 12.290258757250587, 0.0)"
1112,1432,"(45.415556288403586, 12.290251992924539, 0.0)"
1112,1438,"(45.41485817214264, 12.290211407835983, 0.0)"
1112,1446,"(45.41392735028391, 12.29015729669843, 0.0)"
1112,1447,"(45.41381099753731, 12.290150532992161, 0.0)"
1112,1462,"(45.41206570595806, 12.290049082355951, 0.0)"
1112,1475,"(45.410553119346, 12.289961165989991, 0.0)"
1112,1486,"(45.40927323794832, 12.289886780671429, 0.0)"
1113,1154,"(45.44789885422907, 12.29225060405798, 0.0)"
1113,1194,"(45.44324477945665, 12.29197959544649, 0.0)"
1113,1201,"(45.442430315849926, 12.291932175749706, 0.0)"
1113,1226,"(45.43952151598638, 12.29176283624661, 0.0)"
1113,1228,"(45.4392888119117, 12.291749290203855, 0.0)"
1113,1251,"(45.43661271414144, 12.291593522609903, 0.0)"
1113,1252,"(45.436496362026446, 12.291586750602388, 0.0)"
1113,1266,"(45.434867432083465, 12.291491946841727, 0.0)"
1113,1270,"(45.43440202341421, 12.291464861542462, 0.0)"
1113,1274,"(45.43393661469425, 12.291437776905159, 0.0)"
1113,1304,"(45.430446047677826, 12.291234663223387, 0.0)"
1113,1321,"(45.42846805843555, 12.291119581995053, 0.0)"
1113,1322,"(45.42835170609865, 12.29111281288326, 0.0)"
1113,1353,"(45.42474478208276, 12.29090299092891, 0.0)"
1113,1370,"(45.42276679020027, 12.29078794414663, 0.0)"
1113,1379,"(45.421719617656365, 12.290727041863661, 0.0)"
1113,1381,"(45.42148691261175, 12.290713508477735, 0.0)"
1113,1432,"(45.415552929690925, 12.290368462998353, 0.0)"
1113,1438,"(45.41485481351128, 12.290327876479466, 0.0)"
1113,1439,"(45.414738460803584, 12.290321112204275, 0.0)"
1113,1448,"(45.41369128629169, 12.29026023558693, 0.0)"
1113,1457,"(45.41264411152312, 12.290199362316296, 0.0)"
1113,1461,"(45.41217870043249, 12.290172308603541, 0.0)"
1113,1462,"(45.412062347651904, 12.290165545278636, 0.0)"
1113,1484,"(45.40950258567743, 12.290016762582411, 0.0)"
1113,1485,"(45.409386232823955, 12.29001000020763, 0.0)"
1113,1486,"(45.40926987996733, 12.290003237874155, 0.0)"
1113,1487,"(45.409153527107534, 12.289996475581987, 0.0)"
1114,1155,"(45.447779139834445, 12.29236036417896, 0.0)"
1114,1161,"(45.44708102900436, 12.292319707479752, 0.0)"
1114,1194,"(45.44324141739856, 12.292096122278258, 0.0)"
1114,1200,"(45.44254330582656, 12.292055475267288, 0.0)"
1114,1201,"(45.4424269538868, 12.292048700910346, 0.0)"
1114,1258,"(45.43579488807977, 12.291662630981744, 0.0)"
1114,1278,"(45.43346784500472, 12.29152719971271, 0.0)"
1114,1302,"(45.43067539164094, 12.291364704033828, 0.0)"
1114,1303,"(45.43055903937781, 12.291357933897622, 0.0)"
1114,1333,"(45.427068470010475, 12.29115484904422, 0.0)"
1114,1334,"(45.4269521176491, 12.291148080190148, 0.0)"
1114,1338,"(45.426486708171915, 12.291121005187396, 0.0)"
1114,1347,"(45.425439536662815, 12.291060088850326, 0.0)"
1114,1362,"(45.42369425024379, 12.29095856906479, 0.0)"
1114,1369,"(45.4228797830042, 12.290911196348542, 0.0)"
1114,1370,"(45.422763430528725, 12.290904428983024, 0.0)"
1114,1409,"(45.41822568151312, 12.290640533972375, 0.0)"
1114,1432,"(45.415549570859696, 12.290484933051628, 0.0)"
1114,1438,"(45.41485145476136, 12.290444345102413, 0.0)"
1114,1445,"(45.41403698583578, 12.290396994375138, 0.0)"
1114,1451,"(45.41333886949026, 12.290356409648952, 0.0)"
1114,1455,"(45.41287345852987, 12.29032935399119, 0.0)"
1114,1461,"(45.41217534199422, 12.290288771744045, 0.0)"
1114,1462,"(45.4120589892272, 12.29028200818079, 0.0)"
1114,1486,"(45.409266521867806, 12.29011969505635, 0.0)"
1114,1487,"(45.40915016902155, 12.290112932525865, 0.0)"
1114,1514,"(45.406008640975074, 12.289930359815786, 0.0)"
1115,976,"(45.46860269529206, 12.293690553866945, 0.0)"
1115,1155,"(45.4477757771286, 12.292476900302026, 0.0)"
1115,1181,"(45.444750629726556, 12.292300725829627, 0.0)"
1115,1194,"(45.4432380552218, 12.29221264908945, 0.0)"
1115,1256,"(45.43602423098171, 12.291792687031164, 0.0)"
1115,1257,"(45.43590787887797, 12.291785914753241, 0.0)"
1115,1284,"(45.43276637087884, 12.291603078889777, 0.0)"
1115,1285,"(45.43265001868633, 12.291596307770362, 0.0)"
1115,1333,"(45.42706510971874, 12.291271342684901, 0.0)"
1115,1334,"(45.42694875737093, 12.291264573592294, 0.0)"
1115,1352,"(45.424854414568216, 12.291142736996871, 0.0)"
1115,1353,"(45.42473806216019, 12.29113596868997, 0.0)"
1115,1369,"(45.4228764232005, 12.29102768140287, 0.0)"
1115,1373,"(45.42241101333381, 12.291000611234937, 0.0)"
1115,1418,"(45.417175148839284, 12.29069611742229, 0.0)"
1115,1419,"(45.417058796222065, 12.290689351843804, 0.0)"
1115,1439,"(45.41473174321227, 12.290554048952862, 0.0)"
1115,1440,"(45.4146153905285, 12.290547284242226, 0.0)"
1115,1445,"(45.41403362706214, 12.290513461308894, 0.0)"
1115,1458,"(45.412521041678836, 12.290425526516719, 0.0)"
1115,1461,"(45.41217198343742, 12.29040523486401, 0.0)"
1115,1484,"(45.409495869305644, 12.29024967787953, 0.0)"
1115,1492,"(45.408565046606, 12.290195576224852, 0.0)"
1115,1502,"(45.40740151794628, 12.290127952874087, 0.0)"
1115,1503,"(45.40728516506288, 12.290121190766186, 0.0)"
1115,1514,"(45.40600528313636, 12.290046810305222, 0.0)"
1116,934,"(45.473486077669385, 12.29409210303546, 0.0)"
1116,1079,"(45.456615139542244, 12.293108586621477, 0.0)"
1116,1127,"(45.45103026257536, 12.2927832007532, 0.0)"
1116,1133,"(45.45033215244078, 12.292742534230623, 0.0)"
1116,1134,"(45.45021580074058, 12.292735756621829, 0.0)"
1116,1182,"(45.44463091540237, 12.292410480102932, 0.0)"
1116,1194,"(45.443234692926346, 12.292329175880068, 0.0)"
1116,1256,"(45.43602086952724, 12.291909199022847, 0.0)"
1116,1284,"(45.43276300980408, 12.291719584199896, 0.0)"
1116,1285,"(45.432646657625135, 12.291712812841878, 0.0)"
1116,1295,"(45.43148313566143, 12.291645101537108, 0.0)"
1116,1296,"(45.431366783447615, 12.291638330634166, 0.0)"
1116,1329,"(45.42752715861374, 12.291414914043177, 0.0)"
1116,1333,"(45.4270617493084, 12.291387836305027, 0.0)"
1116,1372,"(45.42252400592361, 12.29112386303324, 0.0)"
1116,1374,"(45.42229130100469, 12.291110327637693, 0.0)"
1116,1375,"(45.422174948540494, 12.291103560001938, 0.0)"
1116,1376,"(45.4220585960731, 12.291096792407528, 0.0)"
1116,1437,"(45.41496108956968, 12.290684047318353, 0.0)"
1116,1441,"(45.414495678895165, 12.290656987439643, 0.0)"
1116,1445,"(45.41403026816995, 12.290629928222115, 0.0)"
1116,1446,"(45.413913915480734, 12.290623163521042, 0.0)"
1116,1451,"(45.413332151987056, 12.290589340635501, 0.0)"
1116,1457,"(45.41263403569007, 12.290548754536436, 0.0)"
1116,1488,"(45.409027099671654, 12.290339083386234, 0.0)"
1116,1489,"(45.40891074684616, 12.290332320461744, 0.0)"
1117,934,"(45.47348271172617, 12.294208691926334, 0.0)"
1117,990,"(45.46696704773464, 12.293828734396728, 0.0)"
1117,1126,"(45.4511432509166, 12.292906521659475, 0.0)"
1117,1134,"(45.45021243751239, 12.292852297718724, 0.0)"
1117,1177,"(45.44520931198787, 12.29256088945089, 0.0)"
1117,1182,"(45.444627552825445, 12.292527009737922, 0.0)"
1117,1194,"(45.443231330512226, 12.292445702650108, 0.0)"
1117,1209,"(45.441486051978664, 12.292344077174173, 0.0)"
1117,1246,"(45.43718102854585, 12.292093440822219, 0.0)"
1117,1256,"(45.4360175079541, 12.29202571099396, 0.0)"
1117,1296,"(45.43136342241696, 12.291754833060546, 0.0)"
1117,1313,"(45.429385434527774, 12.291639729983915, 0.0)"
1117,1329,"(45.42752379803055, 12.2915314085969, 0.0)"
1117,1334,"(45.42694203645874, 12.291497560334921, 0.0)"
1117,1372,"(45.42252064592339, 12.291240347331026, 0.0)"
1117,1376,"(45.4220552361271, 12.291213275751407, 0.0)"
1117,1441,"(45.4144923198302, 12.290773455285827, 0.0)"
1117,1446,"(45.41391055648353, 12.290739630175349, 0.0)"
1117,1488,"(45.40902374124359, 12.290455540030207, 0.0)"
1118,1028,"(45.46254233386112, 12.293687546533354, 0.0)"
1118,1134,"(45.45020907416548, 12.292968838795035, 0.0)"
1118,1177,"(45.445205949224416, 12.292677420259094, 0.0)"
1118,1246,"(45.43717766671843, 12.29220995515931, 0.0)"
1118,1256,"(45.436014146262316, 12.292142222944506, 0.0)"
1118,1257,"(45.43589779419926, 12.292135449950644, 0.0)"
1118,1260,"(45.435548737991105, 12.29211513121736, 0.0)"
1118,1268,"(45.434617921296514, 12.292060949749427, 0.0)"
1118,1305,"(45.43031289144484, 12.291810394906966, 0.0)"
1118,1320,"(45.428567607836236, 12.291708834754271, 0.0)"
1118,1329,"(45.42752043732873, 12.291647903130068, 0.0)"
1118,1334,"(45.42693867582472, 12.291614053675403, 0.0)"
1118,1373,"(45.42240093337381, 12.291350063412859, 0.0)"
1118,1377,"(45.42193552361908, 12.291322991044726, 0.0)"
1118,1378,"(45.421819171172466, 12.29131622305606, 0.0)"
1118,1430,"(45.41576883958141, 12.290964344613469, 0.0)"
1118,1441,"(45.414488960646665, 12.290889923111473, 0.0)"
1118,1457,"(45.41262731787525, 12.290781682580514, 0.0)"
1118,1461,"(45.41216190705564, 12.2907546241007, 0.0)"
1118,1462,"(45.41204555434281, 12.290747859584046, 0.0)"
1118,1474,"(45.410649321541705, 12.29066668860713, 0.0)"
1119,965,"(45.46986909613062, 12.29423150511896, 0.0)"
1119,966,"(45.469752745003966, 12.294224719830133, 0.0)"
1119,1094,"(45.45485977460568, 12.293356545175131, 0.0)"
1119,1124,"(45.45136922715201, 12.29315316496755, 0.0)"
1119,1183,"(45.44450447550067, 12.292753292650286, 0.0)"
1119,1203,"(45.44217743853758, 12.292617775427956, 0.0)"
1119,1209,"(45.44147932720134, 12.292577123490734, 0.0)"
1119,1235,"(45.438454176758675, 12.29240098231772, 0.0)"
1119,1257,"(45.43589443240239, 12.292251961641973, 0.0)"
1119,1259,"(45.43566172829391, 12.292238415301112, 0.0)"
1119,1260,"(45.43554537623492, 12.292231642192759, 0.0)"
1119,1284,"(45.43275292586796, 12.292069100006877, 0.0)"
1119,1285,"(45.43263657372972, 12.29206232793304, 0.0)"
1119,1286,"(45.43252022158829, 12.29205555590058, 0.0)"
1119,1302,"(45.430658586894424, 12.291947209008182, 0.0)"
1119,1315,"(45.429146008108084, 12.291859184956671, 0.0)"
1119,1335,"(45.42681896277533, 12.291723776989938, 0.0)"
1119,1339,"(45.42635355355663, 12.291696697382006, 0.0)"
1119,1351,"(45.424957325596196, 12.291615462528677, 0.0)"
1119,1366,"(45.423212040003804, 12.29151392733658, 0.0)"
1119,1368,"(45.42297933520426, 12.291500390013965, 0.0)"
1119,1372,"(45.422513925567145, 12.291473315864947, 0.0)"
1119,1373,"(45.422397573149944, 12.291466547431064, 0.0)"
1119,1378,"(45.4218158110164, 12.291432705881899, 0.0)"
1119,1379,"(45.42169945858017, 12.29142593769611, 0.0)"
1119,1380,"(45.42158310614078, 12.29141916955167, 0.0)"
1119,1430,"(45.415765480130226, 12.291080815040827, 0.0)"
1119,1432,"(45.415532774925, 12.2910672830099, 0.0)"
1119,1437,"(45.41495101185645, 12.291033453655869, 0.0)"
1119,1438,"(45.414834659233236, 12.291026687909053, 0.0)"
1119,1441,"(45.41448560134458, 12.291006390916579, 0.0)"
1119,1443,"(45.41425289606962, 12.290992859794903, 0.0)"
1119,1444,"(45.41413654342739, 12.290986094296057, 0.0)"
1119,1457,"(45.41262395879001, 12.290898146571745, 0.0)"
1119,1458,"(45.412507606103404, 12.290891381651454, 0.0)"
1119,1459,"(45.41239125341364, 12.290884616772487, 0.0)"
1119,1462,"(45.41204219532533, 12.290864322383518, 0.0)"
1119,1509,"(45.40657361488481, 12.290546425504143, 0.0)"
1120,960,"(45.470447485769775, 12.294382014797764, 0.0)"
1120,961,"(45.47033113467256, 12.294375229062478, 0.0)"
1120,1134,"(45.45020234711553, 12.293201920885888, 0.0)"
1120,1210,"(45.44135961274778, 12.292686871201463, 0.0)"
1120,1259,"(45.435658366405505, 12.292354926494585, 0.0)"
1120,1269,"(45.43449484580855, 12.292287194886958, 0.0)"
1120,1275,"(45.43379673329819, 12.292246557908786, 0.0)"
1120,1280,"(45.433214972785706, 12.292212694898298, 0.0)"
1120,1285,"(45.43263321219396, 12.292178832922298, 0.0)"
1120,1286,"(45.432516860066116, 12.292172060651234, 0.0)"
1120,1316,"(45.42902629475623, 12.291968911758572, 0.0)"
1120,1317,"(45.42890994253009, 12.291962140770075, 0.0)"
1120,1366,"(45.423208679566436, 12.29163041300361, 0.0)"
1120,1378,"(45.421812450741726, 12.291549188687187, 0.0)"
1120,1379,"(45.42169609831906, 12.291542420262928, 0.0)"
1120,1381,"(45.42146339346422, 12.29152888353846, 0.0)"
1120,1397,"(45.41960175416913, 12.291420595696659, 0.0)"
1120,1422,"(45.41669294114618, 12.291251417131848, 0.0)"
1120,1431,"(45.41564576797298, 12.291190519173119, 0.0)"
1120,1442,"(45.414365889301585, 12.291116092881264, 0.0)"
1120,1445,"(45.41401683141555, 12.291095795669602, 0.0)"
1120,1446,"(45.41390047878055, 12.291089030015039, 0.0)"
1120,1447,"(45.41378412614235, 12.291082264401805, 0.0)"
1120,1453,"(45.4130860102467, 12.291041671590271, 0.0)"
1120,1455,"(45.4128533049228, 12.291028140983704, 0.0)"
1120,1459,"(45.41238789423695, 12.291001080266472, 0.0)"
1120,1482,"(45.40971178180934, 12.290845493972943, 0.0)"
1120,1502,"(45.407384726161794, 12.290710219310258, 0.0)"
1120,1509,"(45.406570256385685, 12.29066287708232, 0.0)"
1121,1130,"(45.45066438992283, 12.293345577360666, 0.0)"
1121,1134,"(45.450198983412484, 12.293318461900434, 0.0)"
1121,1179,"(45.444963156675, 12.29301345864073, 0.0)"
1121,1200,"(45.44251976866668, 12.292871152486732, 0.0)"
1121,1201,"(45.44240341682188, 12.292864376458697, 0.0)"
1121,1236,"(45.438331100256335, 12.292627241560742, 0.0)"
1121,1267,"(45.43472418805478, 12.29241725014122, 0.0)"
1121,1269,"(45.434491483937144, 12.292403703673509, 0.0)"
1121,1276,"(45.43367701942557, 12.292356292340122, 0.0)"
1121,1284,"(45.43274620265069, 12.292302110442037, 0.0)"
1121,1296,"(45.431349977107956, 12.292220842560445, 0.0)"
1121,1301,"(45.43076821633042, 12.292186982701631, 0.0)"
1121,1302,"(45.430651864165405, 12.292180210853992, 0.0)"
1121,1380,"(45.42157638552708, 12.29165213418782, 0.0)"
1121,1381,"(45.421460033111636, 12.291645365607794, 0.0)"
1121,1382,"(45.42134368069302, 12.291638597069117, 0.0)"
1121,1396,"(45.419714746499615, 12.291543841869201, 0.0)"
1121,1398,"(45.41948204156412, 12.29153030607361, 0.0)"
1121,1422,"(45.41668958134941, 12.29136788942532, 0.0)"
1121,1431,"(45.415642408298226, 12.291306989320999, 0.0)"
1121,1445,"(45.41401347193054, 12.291212262480121, 0.0)"
1121,1446,"(45.41389711930909, 12.291205496587187, 0.0)"
1121,1455,"(45.41284994557332, 12.29114460541057, 0.0)"
1122,957,"(45.47078980671149, 12.294635538850171, 0.0)"
1122,1137,"(45.4498465647154, 12.293414666017725, 0.0)"
1122,1138,"(45.44973021308395, 12.293407887141692, 0.0)"
1122,1140,"(45.449497509811515, 12.293394329513907, 0.0)"
1122,1177,"(45.4451924969837, 12.293143543286094, 0.0)"
1122,1178,"(45.44507614522539, 12.293136766066882, 0.0)"
1122,1236,"(45.438327737818625, 12.29274375820223, 0.0)"
1122,1254,"(45.436233402316724, 12.292621818562054, 0.0)"
1122,1255,"(45.43611705031427, 12.292615044530827, 0.0)"
1122,1268,"(45.43460447399392, 12.292526985891282, 0.0)"
1122,1271,"(45.43425541784391, 12.292506665660067, 0.0)"
1122,1275,"(45.433790009599505, 12.29247957259784, 0.0)"
1122,1277,"(45.43355730545827, 12.292466026315033, 0.0)"
1122,1288,"(45.43227743245484, 12.29239152471844, 0.0)"
1122,1301,"(45.4307648547744, 12.292303483832269, 0.0)"
1122,1302,"(45.43064850262294, 12.29229671174605, 0.0)"
1122,1380,"(45.421573025042335, 12.291768616475066, 0.0)"
1122,1381,"(45.421456672640446, 12.291761847656574, 0.0)"
1122,1382,"(45.421340320235394, 12.291755078879431, 0.0)"
1122,1383,"(45.421223967827174, 12.291748310143642, 0.0)"
1122,1410,"(45.418082451606956, 12.291565569906828, 0.0)"
1122,1432,"(45.41552269594135, 12.291416692738355, 0.0)"
1122,1433,"(45.41540634337464, 12.291409926069718, 0.0)"
1122,1464,"(45.41179941223481, 12.291200179842592, 0.0)"
1122,1470,"(45.41110129617854, 12.291159588386053, 0.0)"
1123,957,"(45.47078644036784, 12.294752122118082, 0.0)"
1123,1053,"(45.4596167253956, 12.294100799852114, 0.0)"
1123,1062,"(45.45856956311817, 12.294039757981178, 0.0)"
1123,1135,"(45.450075904041896, 12.293544764628614, 0.0)"
1123,1157,"(45.44751616785545, 12.293395631848572, 0.0)"
1123,1252,"(45.436462743972804, 12.292751879550972, 0.0)"
1123,1253,"(45.436346391990256, 12.292745105198312, 0.0)"
1123,1256,"(45.435997336023604, 12.292724782388685, 0.0)"
1123,1258,"(45.435764632029986, 12.292711234055892, 0.0)"
1123,1259,"(45.43564828002842, 12.292704459951581, 0.0)"
1123,1275,"(45.43378664757218, 12.292596079911513, 0.0)"
1123,1277,"(45.43355394345809, 12.292582533151473, 0.0)"
1123,1296,"(45.43134325374166, 12.292453847187005, 0.0)"
1123,1297,"(45.43122690161962, 12.292447074655318, 0.0)"
1123,1302,"(45.43064514096186, 12.292413212617545, 0.0)"
1123,1381,"(45.42145331205068, 12.291878329684803, 0.0)"
1123,1382,"(45.421336959659165, 12.291871560669197, 0.0)"
1123,1401,"(45.41912626361849, 12.291742957229296, 0.0)"
1123,1404,"(45.41877720624429, 12.291722652787483, 0.0)"
1123,1410,"(45.418079091410355, 12.29168204502018, 0.0)"
1123,1421,"(45.41679921391843, 12.291607601312377, 0.0)"
1123,1430,"(45.41575204113978, 12.291546696544824, 0.0)"
1123,1432,"(45.415519336043, 12.291533162606754, 0.0)"
1123,1436,"(45.41505392581137, 12.291506095226653, 0.0)"
1123,1467,"(45.411446994797004, 12.29129634545396, 0.0)"
1124,1053,"(45.45961336023684, 12.294217360154349, 0.0)"
1124,1063,"(45.45844984671516, 12.294149533671236, 0.0)"
1124,1130,"(45.45065429793856, 12.293695203146672, 0.0)"
1124,1142,"(45.449258078743924, 12.293613850156875, 0.0)"
1124,1251,"(45.43657573348062, 12.292875166965393, 0.0)"
1124,1252,"(45.43645938151483, 12.29286839233269, 0.0)"
1124,1253,"(45.43634302954585, 12.292861617741377, 0.0)"
1124,1255,"(45.436110325598385, 12.292848068682936, 0.0)"
1124,1256,"(45.4359939736199, 12.292841294215805, 0.0)"
1124,1257,"(45.43587762163824, 12.292834519790068, 0.0)"
1124,1277,"(45.43355058133926, 12.29269903996734, 0.0)"
1124,1294,"(45.431572596088, 12.292583895134133, 0.0)"
1124,1297,"(45.431223539772084, 12.292563576699159, 0.0)"
1124,1302,"(45.43064177918213, 12.292529713468472, 0.0)"
1124,1328,"(45.42761662283678, 12.292353641343603, 0.0)"
1124,1329,"(45.427500270626865, 12.292346869897338, 0.0)"
1124,1376,"(45.422031713184445, 12.292028658583142, 0.0)"
1124,1381,"(45.42144995134231, 12.291994811692476, 0.0)"
1124,1392,"(45.42017007501066, 12.291920352172122, 0.0)"
1124,1407,"(45.418424788485744, 12.291818824525858, 0.0)"
1124,1408,"(45.41830843602539, 12.291812056346886, 0.0)"
1124,1413,"(45.417726673676086, 12.291778216072213, 0.0)"
1124,1421,"(45.41679585375238, 12.291724073782618, 0.0)"
1124,1436,"(45.415050565848674, 12.291622564120951, 0.0)"
1124,1456,"(45.41272351420108, 12.291487232373202, 0.0)"
1124,1459,"(45.4123744563446, 12.291466934037015, 0.0)"
1124,1476,"(45.41039646128573, 12.29135191715781, 0.0)"
1124,1481,"(45.40981469785882, 12.291318090936853, 0.0)"
1125,1061,"(45.458679184275994, 12.294279657006378, 0.0)"
1125,1129,"(45.450767285271766, 12.293818524958104, 0.0)"
1125,1131,"(45.45053458213785, 12.293804965151644, 0.0)"
1125,1142,"(45.44925471467462, 12.293730389178513, 0.0)"
1125,1152,"(45.448091198465974, 12.293662597189437, 0.0)"
1125,1276,"(45.4336635711333, 12.292822320599202, 0.0)"
1125,1294,"(45.43156923408114, 12.292700397873174, 0.0)"
1125,1302,"(45.43063841728379, 12.292646214298834, 0.0)"
1125,1324,"(45.42807867004484, 12.292497223124341, 0.0)"
1125,1376,"(45.42202835228968, 12.292145141762607, 0.0)"
1125,1387,"(45.42074847628152, 12.292070677344721, 0.0)"
1125,1391,"(45.42028306672892, 12.292043600615214, 0.0)"
1125,1414,"(45.417606960817196, 12.291887922259885, 0.0)"
1125,1432,"(45.41551261589058, 12.29176610228191, 0.0)"
1125,1457,"(45.41260380178884, 12.291596930087799, 0.0)"
1125,1462,"(45.41202203873079, 12.291563098749034, 0.0)"
1125,1472,"(45.41085851237696, 12.291495439171252, 0.0)"
1125,1480,"(45.40992769106571, 12.291441314484615, 0.0)"
1126,946,"(45.472056201482935, 12.295176534772676, 0.0)"
1126,1121,"(45.45169473320744, 12.29398930985773, 0.0)"
1126,1130,"(45.450647569355496, 12.293928286901048, 0.0)"
1126,1131,"(45.450531217800524, 12.293921506779705, 0.0)"
1126,1153,"(45.447971482788965, 12.29377235459259, 0.0)"
1126,1163,"(45.446807966367196, 12.293704564772543, 0.0)"
1126,1164,"(45.44669161470757, 12.293697786018377, 0.0)"
1126,1165,"(45.446575263044785, 12.29369100730564, 0.0)"
1126,1186,"(45.444131877393616, 12.293548663906575, 0.0)"
1126,1267,"(45.43470737678239, 12.292999796151715, 0.0)"
1126,1273,"(45.43400926479841, 12.292959150086418, 0.0)"
1126,1294,"(45.43156587195564, 12.292816900591651, 0.0)"
1126,1295,"(45.43144951988063, 12.292810127261433, 0.0)"
1126,1301,"(45.430751407364006, 12.292769488149169, 0.0)"
1126,1303,"(45.430518703166435, 12.292755942109473, 0.0)"
